,Time,t3-1,t3-2,t3-3,t3-4,t3-5,t20-1,t20-2,t20-3,t20-4,t20-5,t37-1,t37-2,t37-3,t37-4,t37-5
581,58.1,0.482037,0.3951711,0.3420686,0.3012297,0.3102224,0.5844062,0.3431393,0.3459654,0.3574424,0.3504979,0.5170994,0.4442484,0.3481474,0.3758052,0.4225378
582,58.2,0.5033349,0.4024773,0.3338143,0.3006674,0.3149903,0.580539,0.3656341,0.3370437,0.3516864,0.3565199,0.4991012,0.4445977,0.339642,0.3694264,0.4102948
583,58.3,0.5044364,0.4070196,0.3351183,0.3029582,0.3070917,0.5741584,0.3670966,0.3552668,0.3512166,0.360085,0.505281,0.461989,0.3523204,0.3767079,0.4011644
584,58.4,0.5076861,0.3981034,0.3449711,0.3080027,0.3049817,0.6139796,0.3872295,0.3532918,0.3464395,0.3552864,0.501648,0.4656416,0.3506427,0.3682191,0.4176788
585,58.5,0.50086,0.3906,0.3345157,0.3096932,0.3084062,0.6243744,0.3900241,0.34184,0.3489596,0.3533937,0.4864936,0.463958,0.3495026,0.3716229,0.412878
586,58.6,0.4913648,0.3824085,0.3435011,0.3122566,0.3123117,0.621652,0.3802255,0.3595121,0.3516613,0.3552465,0.5065915,0.47098,0.3588443,0.3735259,0.4357632
587,58.7,0.4958918,0.3998855,0.3427553,0.3106144,0.3135102,0.6144736,0.3761258,0.3508823,0.3455914,0.3569664,0.5129514,0.4661566,0.3540291,0.3809797,0.4283037
588,58.8,0.5119134,0.3947513,0.3348825,0.3252448,0.3072514,0.6019111,0.3820624,0.3551146,0.3560973,0.3507783,0.5156336,0.4572891,0.3666714,0.3736767,0.4171624
589,58.9,0.5010644,0.3970861,0.3290216,0.3226488,0.3181061,0.6088901,0.3852196,0.3297683,0.3668563,0.3481458,0.5066619,0.4641873,0.3657452,0.3774175,0.4151256
590,59.0,0.5101718,0.3862799,0.33584,0.3091393,0.3129622,0.6107877,0.3775387,0.328078,0.3662787,0.3523854,0.5021036,0.4513642,0.3774563,0.3998377,0.4194152
591,59.1,0.5156267,0.3879886,0.3250637,0.3013324,0.3140481,0.5979419,0.3956136,0.334332,0.3453686,0.3571272,0.4996268,0.4585474,0.3643222,0.380587,0.4084544
592,59.2,0.4947172,0.4094599,0.3433006,0.3007956,0.3153161,0.6293763,0.3861271,0.3369426,0.3490474,0.3555848,0.5190454,0.4534605,0.3581313,0.3815488,0.3927166
593,59.3,0.5153517,0.3965214,0.3360517,0.3102962,0.3038301,0.6147558,0.3923663,0.3364475,0.3480946,0.3594274,0.5453393,0.461965,0.3678483,0.38671,0.4037523
594,59.4,0.5181539,0.4068649,0.3371069,0.3131993,0.3021652,0.6152374,0.3743663,0.329392,0.3582319,0.3616435,0.5523799,0.4608282,0.3661177,0.388046,0.421855
595,59.5,0.5320929,0.4050464,0.338259,0.3059591,0.3098532,0.5652505,0.3847131,0.3333936,0.3514092,0.3654916,0.5669355,0.4575971,0.3849349,0.3846349,0.4043769
596,59.6,0.5175513,0.4049668,0.3430844,0.3104752,0.3115423,0.5794912,0.3949933,0.3367211,0.347746,0.3600473,0.5404187,0.4634736,0.3718517,0.3809942,0.4140323
597,59.7,0.5421925,0.4027029,0.3330905,0.3097709,0.3101348,0.5946868,0.4041249,0.3413276,0.339556,0.3582012,0.5470914,0.4504236,0.3673467,0.3752667,0.4056578
598,59.8,0.5509177,0.4053723,0.3404083,0.3113937,0.3132488,0.5908505,0.3987549,0.3330645,0.3480191,0.3635207,0.5252581,0.451964,0.3455916,0.3809067,0.3789446
599,59.9,0.5242482,0.4024685,0.350525,0.311415,0.3073384,0.6342342,0.4020193,0.3360309,0.3480204,0.3620472,0.5308221,0.4602317,0.3494304,0.3915844,0.3844067
600,60.0,0.5226607,0.3915556,0.3435613,0.3060464,0.3025247,0.6182532,0.4043237,0.3348879,0.3464671,0.3610703,0.5043408,0.4498828,0.3734587,0.3803245,0.4011605
601,60.1,0.4989503,0.3973497,0.3405416,0.2979899,0.3033353,0.6188371,0.4092247,0.3394536,0.362568,0.3638429,0.5233694,0.4555346,0.3820799,0.3831513,0.4000933
602,60.2,0.4919797,0.4032548,0.3502576,0.3067114,0.2909125,0.6255428,0.3981576,0.3342458,0.3514359,0.3584476,0.5242569,0.4592286,0.3805004,0.381771,0.4479936
603,60.3,0.484889,0.4094567,0.3435565,0.3107772,0.2963553,0.6352468,0.4038537,0.3235163,0.35069,0.3571618,0.5223792,0.4495958,0.3717175,0.3917643,0.4652642
604,60.4,0.4830348,0.412366,0.3364351,0.3001867,0.3011925,0.6530104,0.397558,0.3299898,0.3499293,0.3554118,0.523007,0.4489713,0.3525022,0.3843633,0.4525404
605,60.5,0.4932891,0.4076088,0.3430327,0.3109151,0.2952255,0.632102,0.389773,0.3361113,0.3436346,0.3589574,0.5206683,0.4617669,0.3636849,0.3809434,0.4397524
606,60.6,0.4842208,0.4209253,0.3310616,0.3003537,0.287215,0.6341172,0.3958612,0.3436045,0.3422861,0.3627407,0.5050698,0.4561013,0.3563694,0.3813472,0.4231329
607,60.7,0.4785027,0.4152204,0.33868,0.3015576,0.291495,0.6633738,0.4045723,0.3369876,0.3310618,0.3581432,0.51044,0.4533747,0.3559431,0.3815276,0.4238156
608,60.8,0.4876845,0.4175677,0.3325573,0.2973685,0.2838405,0.6625128,0.4068345,0.3409273,0.341184,0.3601666,0.5162033,0.45826,0.3470003,0.3845417,0.4239837
609,60.9,0.4932342,0.411697,0.3336551,0.2977368,0.2899005,0.6365138,0.4132944,0.3608435,0.3476098,0.3532358,0.5103475,0.4658902,0.3468222,0.3853187,0.4253411
610,61.0,0.4900675,0.4123519,0.3329221,0.3060611,0.3010592,0.6603157,0.4034664,0.3354708,0.343668,0.3585738,0.5094999,0.4676934,0.3608829,0.3879922,0.4042936
611,61.1,0.4988603,0.4193245,0.3382955,0.2996805,0.3012643,0.6370976,0.4249443,0.3394063,0.3408518,0.3571083,0.5083897,0.4869891,0.360095,0.3917052,0.4080341
612,61.2,0.5003924,0.4223929,0.3406976,0.2980841,0.2988257,0.6644108,0.4085099,0.3421949,0.332959,0.3523414,0.5098627,0.4638087,0.3532802,0.3819394,0.3975022
613,61.3,0.4956166,0.4173777,0.3287681,0.301444,0.3061363,0.6512452,0.3945726,0.3371108,0.3337855,0.3435458,0.4946467,0.4741064,0.3540899,0.3844157,0.4064432
614,61.4,0.5135357,0.4162259,0.3315623,0.3107195,0.3029678,0.637794,0.3784627,0.3436923,0.3383887,0.3568395,0.5059055,0.4616119,0.3539445,0.388872,0.38937
615,61.5,0.4753613,0.4150641,0.3327413,0.3097046,0.3087179,0.6522244,0.3916996,0.3459628,0.3447714,0.3562646,0.5158278,0.468644,0.3517024,0.3938749,0.3887428
616,61.6,0.4764157,0.422742,0.3398919,0.306993,0.3074295,0.6365469,0.3873825,0.345556,0.3314021,0.355382,0.5132844,0.4663871,0.3779378,0.3845829,0.3721302
617,61.7,0.4700705,0.4174623,0.3405933,0.3094301,0.3002441,0.6480381,0.3883603,0.3459229,0.3367573,0.3533092,0.5104405,0.4707896,0.3867212,0.3949153,0.3684737
618,61.8,0.4951339,0.4219692,0.3416165,0.3120341,0.3048047,0.6666191,0.4007418,0.3516492,0.3291686,0.3588622,0.5023359,0.4764015,0.3739858,0.4030862,0.3635624
619,61.9,0.484073,0.4212902,0.3390827,0.3061439,0.3037455,0.6521245,0.404479,0.3523009,0.3235256,0.3569358,0.5195028,0.4572097,0.3635963,0.3965887,0.3684711
620,62.0,0.4914034,0.4249523,0.3217923,0.3160855,0.313089,0.663545,0.3947171,0.3489955,0.3336464,0.3775204,0.5126574,0.4557856,0.3524771,0.3979236,0.3870867
621,62.1,0.4816918,0.4185274,0.3358459,0.2964193,0.310461,0.6766872,0.400029,0.3368718,0.3319364,0.3677719,0.5213227,0.4519501,0.3718451,0.4031459,0.3825798
622,62.2,0.4692171,0.4099936,0.3372632,0.3029528,0.3074489,0.6471091,0.4063064,0.3484753,0.3346373,0.3618679,0.5239139,0.4563339,0.3693685,0.3945057,0.3841164
623,62.3,0.4918411,0.4204792,0.3276936,0.294437,0.3155706,0.6222203,0.3764233,0.3533971,0.3349898,0.3731546,0.5181519,0.4691349,0.350861,0.4031224,0.3916868
624,62.4,0.4852662,0.4164618,0.3280381,0.2908044,0.3080477,0.625542,0.3765261,0.3434495,0.3268162,0.367167,0.513064,0.4727902,0.3394857,0.3991352,0.3824814
625,62.5,0.510367,0.4202315,0.3218075,0.2951334,0.3128057,0.6134462,0.3866259,0.3427127,0.3166659,0.3537178,0.5126092,0.4615868,0.3584588,0.3905762,0.3606948
626,62.6,0.5156912,0.4140044,0.3257029,0.307655,0.3175405,0.612642,0.3787109,0.3401992,0.3263404,0.3671932,0.5423189,0.4699121,0.3716449,0.3938726,0.3757337
627,62.7,0.5317921,0.4026198,0.3290705,0.2981614,0.3204714,0.6127644,0.3686431,0.3504695,0.3385023,0.3617697,0.5325063,0.4795767,0.3567956,0.4037134,0.3625422
628,62.8,0.5141441,0.4138607,0.3311902,0.2925901,0.3187928,0.6108495,0.3740823,0.3549255,0.3258667,0.3701471,0.5427521,0.4846629,0.3320989,0.3973355,0.3557852
629,62.9,0.5003077,0.4061776,0.3356711,0.2967504,0.3100761,0.6025513,0.3843252,0.3716418,0.3291026,0.3641744,0.5406175,0.476109,0.327188,0.4004868,0.3632027
630,63.0,0.4971195,0.4042207,0.3314597,0.3010863,0.3178474,0.5932145,0.3876868,0.3626144,0.3350482,0.3549193,0.5297523,0.4740072,0.3328434,0.3902124,0.3698381
631,63.1,0.5050266,0.3982415,0.3322344,0.297225,0.317296,0.5834423,0.3698174,0.34957,0.3256137,0.3601452,0.5215585,0.4709818,0.3411489,0.3993644,0.3877565
632,63.2,0.4943377,0.4008084,0.3253756,0.3002078,0.3162487,0.5894005,0.3855908,0.3366644,0.3360229,0.3567553,0.5405633,0.4566882,0.3448229,0.3984185,0.3947349
633,63.3,0.5034933,0.4070532,0.3289465,0.3131568,0.31042,0.5785712,0.3897314,0.3451821,0.3204603,0.3548363,0.5156983,0.4707796,0.3451135,0.4022222,0.4052968
634,63.4,0.4928252,0.4073067,0.3342493,0.2873023,0.3085932,0.5898198,0.4063215,0.3249168,0.325691,0.3534558,0.5184737,0.4807632,0.3425061,0.3919034,0.410304
635,63.5,0.4991479,0.4181997,0.3417957,0.2975642,0.3048865,0.58349,0.3954237,0.3381597,0.316925,0.3529767,0.503404,0.4788287,0.3445999,0.3930358,0.408329
636,63.6,0.468029,0.4212664,0.3434288,0.2988773,0.3090856,0.5877525,0.3739769,0.3464751,0.313063,0.3566564,0.4974632,0.4719206,0.3383682,0.3967495,0.4033711
637,63.7,0.4735047,0.4095706,0.350127,0.3024779,0.2998134,0.5683391,0.3779497,0.3540469,0.3408258,0.3529808,0.5213381,0.4717143,0.353053,0.3960799,0.3954983
638,63.8,0.4829198,0.3957291,0.3491707,0.2986369,0.3008823,0.5569662,0.3860776,0.3483924,0.3385947,0.3661747,0.5055009,0.4949954,0.3428296,0.4157291,0.3809668
639,63.9,0.4738232,0.4108705,0.3453461,0.3068331,0.2905805,0.5795766,0.3745228,0.3435012,0.3384106,0.3576313,0.5326065,0.4680119,0.3554344,0.4080133,0.3732325
640,64.0,0.4733033,0.4225684,0.337965,0.288182,0.2991407,0.597161,0.374529,0.3456949,0.3301587,0.361195,0.5563377,0.4684111,0.356011,0.4012593,0.3626001
641,64.1,0.4828971,0.4015268,0.3356892,0.2927396,0.3017034,0.629812,0.3880576,0.3542311,0.3271981,0.3575964,0.5592792,0.4592091,0.3605621,0.4001686,0.3830694
642,64.2,0.4894786,0.4153595,0.3464753,0.2866466,0.2990346,0.5968496,0.4031247,0.3583323,0.329922,0.3692652,0.5397196,0.457232,0.3591589,0.39963919999999997,0.3945807
643,64.3,0.4937931,0.4098982,0.3613212,0.2885639,0.3030617,0.588917,0.3910779,0.3677282,0.3333612,0.3643014,0.5260894,0.45943,0.3555408,0.4043466,0.3631252
644,64.4,0.4924714,0.4185282,0.3534683,0.2989359,0.3088219,0.5719802,0.3813074,0.3661292,0.3375322,0.3629271,0.5546774,0.4663984,0.3374874,0.4019661,0.3646007
645,64.5,0.4835208,0.4107808,0.3618134,0.2991387,0.3010677,0.5768884,0.3774855,0.3636543,0.3301209,0.3637935,0.5564002,0.4686648,0.3461863,0.4132595,0.3767286
646,64.6,0.4742974,0.4301476,0.3708817,0.2933046,0.3085396,0.5785323,0.3706574,0.3699219,0.3393423,0.3528819,0.5445195,0.4748816,0.3435439,0.4017737,0.37977
647,64.7,0.4811022,0.4229573,0.353581,0.3042193,0.3125585,0.5617224,0.3701102,0.3506968,0.3423804,0.3470984,0.525415,0.4783261,0.3355315,0.4029579,0.3776915
648,64.8,0.4941096,0.4182314,0.3357328,0.3092321,0.3075921,0.5549361,0.3714286,0.3550976,0.3487669,0.3563608,0.5317389,0.4717946,0.3384038,0.4062328,0.3885327
649,64.9,0.5065462,0.4250642,0.3360872,0.2863014,0.3120975,0.5651637,0.3837956,0.3471145,0.3417938,0.3623672,0.5472374,0.4565225,0.3170108,0.412024,0.3778663
650,65.0,0.5099036,0.4161223,0.3316624,0.289331,0.3107742,0.5812072,0.401372,0.3565369,0.3411737,0.3519688,0.5667375,0.4576271,0.322291,0.3993048,0.3970116
651,65.1,0.4974473,0.4301009,0.3259258,0.2852579,0.3110138,0.5769195,0.3932007,0.3503235,0.3471924,0.3554617,0.5659748,0.4710057,0.3295603,0.3984541,0.4014378
652,65.2,0.494215,0.4349151,0.3355083,0.3031917,0.2994299,0.5833737,0.3754787,0.3395952,0.3391114,0.3554205,0.556241,0.4805151,0.3482473,0.4011834,0.386366
653,65.3,0.489064,0.4412964,0.3228644,0.2913732,0.2922212,0.5873997,0.3861529,0.346499,0.3303872,0.3641022,0.5292905999999999,0.4826031,0.3473365,0.3938671,0.393869
654,65.4,0.4951549,0.426173,0.3194382,0.2973728,0.2978267,0.5901339,0.3876501,0.3478713,0.3350795,0.3528549,0.5452538,0.4791476,0.3398621,0.3976822,0.3997973
655,65.5,0.4838467,0.4277469,0.3148158,0.3066005,0.3025376,0.5841685,0.387365,0.3497052,0.3276577,0.3587894,0.5546842,0.4722505,0.3479393,0.4020343,0.3980491
656,65.6,0.489545,0.4339713,0.3271133,0.3067889,0.3065033,0.5771478,0.3903819,0.3448439,0.3329557,0.3657804,0.5593995,0.4770594,0.3625017,0.4017799,0.3865448
657,65.7,0.4872228,0.4298781,0.3250503,0.2973062,0.3001851,0.5623336,0.3895777,0.3517614,0.3358797,0.3538391,0.5448013,0.482127,0.3713198,0.4039615,0.3884972
658,65.8,0.4818674,0.4318353,0.3272822,0.3084337,0.2960344,0.5657914,0.3920112,0.3540544,0.330375,0.3617383,0.5428987,0.4834993,0.3613091,0.4040904,0.3991165
659,65.9,0.4745992,0.423934,0.3334489,0.3114477,0.3087014,0.5669379,0.3933765,0.3543646,0.353724,0.3626957,0.5323735,0.48517,0.3561214,0.3973298,0.381463
660,66.0,0.4830136,0.41677,0.3387885,0.2989435,0.3068058,0.5750108,0.3854077,0.361454,0.3420295,0.3668192,0.5333498,0.4766346,0.3717893,0.4065385,0.386255
661,66.1,0.4825753,0.4218519,0.3387522,0.3101286,0.2977126,0.5955441,0.393483,0.3756095,0.3388891,0.3654628,0.5642235,0.4626307,0.361151,0.4152477,0.3853145
662,66.2,0.4877487,0.4216045,0.3204967,0.2856787,0.2992796,0.5992818,0.3803526,0.3601261,0.3357866,0.3572254,0.5522079,0.453955,0.3689037,0.413316,0.4022239
663,66.3,0.4871858,0.4354863,0.3350033,0.3003551,0.3023891,0.6054765,0.3924425,0.3660589,0.3292516,0.3579066,0.5503376,0.4654385,0.3597525,0.4142141,0.411876
664,66.4,0.485512,0.4231542,0.3239258,0.2922891,0.3013118,0.5691352,0.4013887,0.3648393,0.3381769,0.3700553,0.5585721,0.4469649,0.3500172,0.4069853,0.4066515
665,66.5,0.5010424,0.4314994,0.3297445,0.2977262,0.3061475,0.552763,0.3804646,0.3698306,0.3422986,0.3617138,0.5565547,0.4427099,0.3634511,0.4076067,0.3921314
666,66.6,0.5032982,0.4262993,0.3255978,0.2970107,0.2988736,0.5511301,0.3819379,0.3634757,0.349106,0.3616736,0.5351341,0.4596465,0.3589701,0.4157105,0.3823262
667,66.7,0.5044314,0.4275538,0.3330912,0.3088393,0.3024696,0.5696526,0.3782886,0.3700546,0.347721,0.3489385,0.5404368,0.4463624,0.35677,0.4059047,0.3642865
668,66.8,0.5091197,0.4155567,0.3326077,0.3084188,0.2967088,0.579957,0.3860902,0.3651043,0.3356359,0.3674171,0.540924,0.4466187,0.3418217,0.4181546,0.3926618
669,66.9,0.5038375,0.4161398,0.3371903,0.2934296,0.2951949,0.578214,0.388738,0.3810306,0.3352541,0.3546329,0.5283746,0.4434971,0.3407242,0.4025181,0.3977274
670,67.0,0.4930228,0.4205642,0.3288692,0.3052176,0.3002727,0.554841,0.3863435,0.36851,0.3461331,0.3617468,0.5260621,0.439132,0.3743685,0.4046856,0.4154318
671,67.1,0.5115619,0.4232775,0.3440008,0.3056781,0.3011139,0.549989,0.3784387,0.377858,0.3407344,0.3509993,0.5107702,0.442526,0.3883546,0.401121,0.4113369
672,67.2,0.5156987,0.4165687,0.3249539,0.3082733,0.3052221,0.5498754,0.37501,0.3900111,0.3387147,0.3620587,0.5220156,0.4586725,0.3878769,0.4018176,0.4252999
673,67.3,0.4927119,0.4107049,0.3385735,0.2909374,0.3113411,0.5584477,0.3799452,0.376996,0.3380602,0.363701,0.5183961,0.4533375,0.3813349,0.4018803,0.4126686
674,67.4,0.4923575,0.4147635,0.3467137,0.294266,0.3131859,0.5485428,0.3741543,0.3734871,0.3315152,0.3631277,0.5291941,0.4521898,0.3661904,0.4003763,0.3976489
675,67.5,0.4945065,0.4136731,0.3571166,0.2981048,0.3087641,0.5607873,0.3919707,0.3756448,0.3444644,0.3757443,0.5441729,0.4400288,0.3613116,0.406339,0.4066021
676,67.6,0.4795469,0.4255485,0.3418558,0.2823717,0.3062669,0.5663847,0.3803862,0.3807971,0.3424254,0.3655618,0.5435438,0.4371013,0.363505,0.4201741,0.400061
677,67.7,0.4732113,0.4188914,0.3447966,0.2847535,0.3017195,0.5560542,0.3798867,0.3890148,0.3313079,0.3720208,0.5384462,0.4503804,0.3758564,0.3961271,0.4194864
678,67.8,0.4682071,0.434225,0.3378299,0.2986468,0.3013862,0.546605,0.3797308,0.3890012,0.3365399,0.370945,0.5185711,0.4559428,0.3822779,0.4044854,0.4279554
679,67.9,0.4740421,0.4240818,0.3355644,0.2999227,0.2972774,0.5469204,0.3806637,0.3902195,0.3376721,0.3572441,0.5133101,0.4645328,0.3744874,0.4003517,0.4385288
680,68.0,0.4810581,0.4193192,0.327174,0.2989274,0.302683,0.5717073,0.3684036,0.3740892,0.3390663,0.3769764,0.5219629,0.467877,0.3860141,0.4039541,0.4340596
681,68.1,0.4850893,0.4180675,0.3418278,0.2971742,0.2944071,0.5543663,0.3912499,0.3805814,0.3327087,0.3770023,0.5324019,0.4676518,0.3819939,0.41085,0.4164155
682,68.2,0.4914006,0.4108562,0.3342499,0.2856657,0.2914452,0.5616843,0.3876306,0.3572233,0.3495989,0.3728154,0.5268031,0.4581246,0.3701246,0.4020431,0.4234839
683,68.3,0.4895086,0.4249595,0.3352483,0.3004213,0.2910739,0.6004012,0.3876955,0.3447444,0.3405966,0.3604829,0.5387802,0.4561648,0.3757428,0.4012429,0.4344325
684,68.4,0.5019843,0.4342886,0.3294743,0.3023113,0.2922233,0.5939474,0.3889659,0.3500392,0.348867,0.3596909,0.5256277,0.4638996,0.378869,0.4067709,0.434643
685,68.5,0.5035498,0.4429199,0.3326251,0.3043246,0.2928007,0.5808265,0.3998912,0.3591624,0.340987,0.3606279,0.4939708,0.4696168,0.387512,0.3998629,0.4043808
686,68.6,0.5037664,0.4344236,0.3445448,0.2976503,0.2856366,0.5768148,0.399014,0.3569233,0.3392018,0.3632123,0.518279,0.4730563,0.3616479,0.3983611,0.4170669
687,68.7,0.5023834,0.4425755,0.3349033,0.3042819,0.2886737,0.5877513,0.3961948,0.3471356,0.3449778,0.3549269,0.5189946,0.4842385,0.3785523,0.4083342,0.4041862
688,68.8,0.5128839,0.4326634,0.3267089,0.3068097,0.2869773,0.5809308,0.3855693,0.3825681,0.3396801,0.3515896,0.5133346,0.4818406,0.3826755,0.4048109,0.4224741
689,68.9,0.5016051,0.4284307,0.3312054,0.3000566,0.2859153,0.5880549,0.3892344,0.3567918,0.3518323,0.3657663,0.5281529,0.4797546,0.3733065,0.4060552,0.4367809
690,69.0,0.5083513,0.4188465,0.3269292,0.3000181,0.2842945,0.5805774,0.3656224,0.366857,0.3541444,0.3692039,0.5411062,0.4659405,0.3705269,0.4042552,0.4353024
691,69.1,0.49777,0.4168964,0.3303348,0.3176347,0.2911501,0.5788407,0.3739323,0.3688741,0.3528997,0.3664835,0.5469317,0.4751929,0.3692275,0.3958127,0.4251261
692,69.2,0.5050755,0.4204991,0.3277668,0.3070211,0.284191,0.5387053,0.3694177,0.3785,0.3493654,0.3742319,0.5351325,0.4793972,0.3828607,0.4027724,0.4433184
693,69.3,0.5254979,0.41779,0.3314032,0.3062194,0.2899958,0.5694192,0.3727576,0.3780885,0.3525557,0.3651564,0.5271454,0.4713334,0.3696797,0.4035601,0.4459179
694,69.4,0.5217778,0.4254704,0.3332579,0.3046463,0.2850224,0.5471457,0.3844346,0.3707404,0.3511845,0.3647657,0.5048257,0.4776699,0.3682105,0.4075742,0.4444727
695,69.5,0.5122657,0.4313489,0.3314236,0.3004386,0.2893819,0.5674565,0.3653464,0.3701675,0.3478306,0.3614264,0.504725,0.4776582,0.3686493,0.4129928,0.4430096
696,69.6,0.5228752,0.4263652,0.3236172,0.3066784,0.2946284,0.5612643,0.3646415,0.3576907,0.3498438,0.3589582,0.509389,0.4647906,0.3880048,0.402475,0.4306704
697,69.7,0.5107287,0.423018,0.3293153,0.309826,0.2874543,0.5436664,0.3615887,0.3491862,0.3476983,0.3614477,0.5153854,0.4751871,0.3959893,0.4034391,0.4218519
698,69.8,0.5187729,0.4207089,0.3390722,0.3168737,0.3036096,0.5232,0.3531697,0.3514812,0.3292523,0.3578678,0.5372849,0.4736517,0.3673412,0.3984427,0.4254134
699,69.9,0.5378814,0.4152105,0.335146,0.3195345,0.3051235,0.5662186,0.3550062,0.3576247,0.3318118,0.3600476,0.527799,0.4706921,0.3696368,0.3933225,0.4300223
700,70.0,0.5438994,0.4291384,0.3331122,0.3161628,0.2986632,0.5568241,0.3704897,0.3587039,0.3392998,0.3575632,0.5434116,0.4812651,0.3699562,0.3806495,0.4444657
701,70.1,0.5525238,0.4238485,0.3365621,0.3286366,0.2956777,0.5509944,0.3692095,0.3665501,0.3407123,0.3554101,0.5361465,0.4876081,0.3678243,0.3980568,0.4399543
702,70.2,0.5387911,0.4083026,0.3368444,0.3121474,0.2856006,0.530516,0.3586771,0.3574362,0.3400036,0.3630696,0.5496609,0.5192198,0.3653267,0.4002769,0.4320692
703,70.3,0.5264053,0.4098186,0.3332121,0.2973774,0.2803393,0.5390014,0.3815038,0.3666077,0.3361776,0.3562029,0.5577803,0.49501,0.367117,0.3933244,0.4330534
704,70.4,0.5265961,0.4283398,0.3318748,0.3015786,0.2841811,0.5586131,0.3847613,0.3560769,0.3357366,0.3603457,0.5785565,0.4735674,0.3681173,0.4037897,0.4555943
705,70.5,0.519786,0.4226147,0.3350809,0.2985153,0.293337,0.55042,0.4006737,0.3513841,0.3334111,0.3603764,0.5467061,0.4748394,0.3698444,0.406215,0.4314753
706,70.6,0.5086688,0.438098,0.3284915,0.2975774,0.2981696,0.5519195,0.4007808,0.3625943,0.3422649,0.354089,0.5508435,0.4621899,0.3702654,0.4154481,0.4508429
707,70.7,0.5324904,0.4339009,0.3295193,0.2870371,0.2901674,0.521945,0.4140823,0.3523164,0.3569778,0.3578007,0.5517494,0.4750918,0.3718774,0.4043294,0.4570207
708,70.8,0.5072609,0.4472221,0.3298734,0.2793733,0.2951172,0.5364924,0.4043154,0.3515931,0.3489264,0.3537742,0.5563996,0.4656552,0.3682732,0.4036154,0.4775902
709,70.9,0.5069603,0.4486787,0.3402181,0.2890218,0.2958319,0.528052,0.4203464,0.3474538,0.3446994,0.3610806,0.5501065,0.4750853,0.3599736,0.3990354,0.4506921
710,71.0,0.5152105,0.44809,0.3383549,0.2952519,0.2954662,0.5227333,0.4406755,0.3580816,0.3511676,0.3503418,0.5600159,0.4652784,0.3431987,0.3882609,0.4494087
711,71.1,0.4880218,0.4287938,0.3441139,0.2971744,0.2903858,0.5363379,0.451921,0.363082,0.3501651,0.3514323,0.5430638,0.4863455,0.3384034,0.4000192,0.466587
712,71.2,0.4788224,0.4275288,0.3370694,0.2975422,0.2966439,0.5420945,0.4447148,0.3591562,0.3522858,0.3609229,0.5409126,0.4785523,0.3355541,0.394583,0.4437687
713,71.3,0.5050041,0.4341718,0.3429864,0.3002058,0.3011445,0.5236606,0.4180157,0.3516041,0.3598107,0.3563678,0.5406246,0.4714172,0.3548591,0.3928115,0.4492117
714,71.4,0.5316401,0.4390036,0.3356498,0.2984047,0.3017565,0.5693628,0.4327682,0.3541971,0.3473265,0.3600186,0.5452834,0.4528013,0.3489858,0.4042763,0.452012
715,71.5,0.5195019,0.4353754,0.3289117,0.2879415,0.2990675,0.5482072,0.4203176,0.3707232,0.3527667,0.3660887,0.5414795,0.4539262,0.3551423,0.3966363,0.4302461
716,71.6,0.4977375,0.4302713,0.3313205,0.3103522,0.2946227,0.5511526,0.4295963,0.3464058,0.3292036,0.3761302,0.532002,0.4479544,0.3387453,0.4002177,0.4397932
717,71.7,0.4934858,0.4346153,0.3325347,0.3107212,0.2983681,0.5461421,0.3948358,0.3473823,0.3345221,0.368192,0.5252784,0.4554071,0.3445263,0.4070289,0.4293625
718,71.8,0.47832,0.4388036,0.3334778,0.3033239,0.2966916,0.5524243,0.4117518,0.3570345,0.3444346,0.3760225,0.5186232,0.4567257,0.3444338,0.4025165,0.4346906
719,71.9,0.4771914,0.4339855,0.3420106,0.3053947,0.2860093,0.52938,0.4060754,0.3531372,0.3347792,0.3669935,0.5318707,0.447587,0.3439194,0.4157847,0.420301
